epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2709.55,0.70666,0.41279,0.99539,0.92959,0.8941,0.90669,0.48953,1.88648,0.88499,1.90159,0.000424187,0.000424187,0.000424187
43,2773.16,0.70339,0.41274,0.99134,0.95127,0.86079,0.92045,0.48822,1.87222,0.89452,1.86069,0.000417119,0.000417119,0.000417119
44,2836.65,0.69961,0.41333,0.99266,0.94779,0.88083,0.91439,0.4861,1.85219,0.81412,1.85045,0.00041005,0.00041005,0.00041005
45,2899.79,0.6843,0.40483,0.98527,0.9545,0.87213,0.91807,0.48868,1.9259,0.83019,1.92459,0.000402982,0.000402982,0.000402982
46,2962.92,0.67811,0.39954,0.98147,0.92847,0.8792,0.91718,0.49849,1.85466,0.84094,1.85393,0.000395913,0.000395913,0.000395913
47,3026.07,0.66815,0.39487,0.97569,0.94238,0.8699,0.91888,0.49495,1.88502,0.86012,1.89239,0.000388844,0.000388844,0.000388844
48,3089.22,0.65738,0.38646,0.9744,0.93615,0.87662,0.92056,0.49932,1.92871,0.83843,1.9467,0.000381776,0.000381776,0.000381776
49,3153.03,0.65509,0.38806,0.97497,0.94099,0.86591,0.90982,0.49294,1.89708,0.81517,1.94563,0.000374707,0.000374707,0.000374707
50,3217.07,0.65217,0.383,0.97035,0.94517,0.87407,0.90733,0.49276,1.8937,0.84816,1.94504,0.000367639,0.000367639,0.000367639
51,3281.77,0.64727,0.37926,0.96789,0.91501,0.86628,0.90146,0.48532,1.91622,0.83223,1.98169,0.00036057,0.00036057,0.00036057
52,3346.26,0.63816,0.37502,0.96139,0.94903,0.87418,0.92832,0.48291,1.9348,0.84851,1.95837,0.000353501,0.000353501,0.000353501
53,3410.34,0.63187,0.37037,0.96286,0.928,0.85614,0.91269,0.49956,1.9099,0.89748,1.95457,0.000346433,0.000346433,0.000346433
54,3474.14,0.61527,0.36151,0.95492,0.92242,0.86525,0.91181,0.47455,1.92465,0.86932,1.9843,0.000339364,0.000339364,0.000339364
55,3537.8,0.61495,0.36014,0.95901,0.91688,0.85634,0.90494,0.48209,1.92319,0.8581,2.00614,0.000332296,0.000332296,0.000332296
56,3601.67,0.59802,0.35366,0.94805,0.92507,0.87265,0.9109,0.47784,1.94635,0.8576,2.02817,0.000325227,0.000325227,0.000325227
57,3665.27,0.60091,0.3511,0.94979,0.93577,0.86463,0.9026,0.48139,1.91341,0.85508,2.03431,0.000318158,0.000318158,0.000318158
58,3729.01,0.60027,0.34798,0.94827,0.9317,0.87079,0.91309,0.48453,1.98137,0.84536,2.06476,0.00031109,0.00031109,0.00031109
59,3792.8,0.59065,0.3454,0.94542,0.94582,0.88396,0.93192,0.48552,1.92298,0.83336,2.03337,0.000304021,0.000304021,0.000304021
