epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,17197.8,1.33873,0.86334,1.35799,0.80095,0.66512,0.71005,0.29192,1.65937,1.39522,1.48952,0.003796,0.003796,0.003796
190,17288,1.34303,0.81082,1.36764,0.79393,0.66304,0.71552,0.29235,1.65909,1.26753,1.49481,0.003763,0.003763,0.003763
191,17378.1,1.33252,0.83136,1.3517,0.81996,0.67785,0.70974,0.28554,1.66868,1.2688,1.48599,0.00373,0.00373,0.00373
192,17468.3,1.34342,0.85336,1.36088,0.80776,0.65581,0.68665,0.28468,1.67884,1.27063,1.48516,0.003697,0.003697,0.003697
193,17558.2,1.33153,0.84649,1.35076,0.80044,0.65295,0.67656,0.2853,1.66913,1.22822,1.47118,0.003664,0.003664,0.003664
194,17648.4,1.32601,0.82993,1.33243,0.76414,0.66047,0.67408,0.28054,1.66328,1.20979,1.46127,0.003631,0.003631,0.003631
195,17738.4,1.28945,0.81977,1.31709,0.80837,0.65581,0.6874,0.28473,1.64613,1.21675,1.45812,0.003598,0.003598,0.003598
196,17828.8,1.31306,0.81434,1.35071,0.82124,0.65116,0.6863,0.28524,1.64402,1.28242,1.45469,0.003565,0.003565,0.003565
197,17918.7,1.32173,0.84778,1.33455,0.79879,0.63721,0.67498,0.28536,1.66429,1.32761,1.47154,0.003532,0.003532,0.003532
198,18008.7,1.32722,0.81207,1.34815,0.88366,0.6006,0.70585,0.29387,1.65932,1.33226,1.46872,0.003499,0.003499,0.003499
199,18098.8,1.30497,0.80396,1.33421,0.89319,0.5907,0.70961,0.29966,1.64766,1.39187,1.45951,0.003466,0.003466,0.003466
200,18189,1.29361,0.82772,1.32611,0.85939,0.60465,0.69315,0.2937,1.65348,1.40132,1.47557,0.003433,0.003433,0.003433
201,18279,1.29767,0.81155,1.34075,0.80263,0.64311,0.68385,0.29223,1.65785,1.45189,1.48788,0.0034,0.0034,0.0034
202,18369.3,1.26235,0.7785,1.30593,0.85319,0.6093,0.68594,0.28972,1.65911,1.43465,1.49385,0.003367,0.003367,0.003367
203,18459.3,1.2778,0.80222,1.31993,0.8169,0.64328,0.70457,0.29538,1.65944,1.47395,1.485,0.003334,0.003334,0.003334
204,18549.2,1.28736,0.80651,1.32094,0.85587,0.62326,0.69737,0.29243,1.66091,1.50124,1.48822,0.003301,0.003301,0.003301
205,18639.3,1.27,0.80338,1.31862,0.84437,0.63087,0.6955,0.2929,1.66173,1.46275,1.48858,0.003268,0.003268,0.003268
206,18729.4,1.2673,0.787,1.30561,0.78415,0.64207,0.68551,0.29361,1.64902,1.48384,1.47901,0.003235,0.003235,0.003235
207,18819.4,1.29435,0.79786,1.33678,0.80705,0.62791,0.67628,0.28999,1.647,1.54188,1.47413,0.003202,0.003202,0.003202
208,18909.4,1.28102,0.79722,1.3141,0.78678,0.64186,0.68107,0.28701,1.65436,1.52499,1.47534,0.003169,0.003169,0.003169
209,18999.3,1.24869,0.78151,1.27101,0.78764,0.64651,0.6799,0.28403,1.64482,1.46802,1.47685,0.003136,0.003136,0.003136
210,19089.4,1.27613,0.8049,1.32279,0.80491,0.63327,0.67866,0.28025,1.65511,1.43315,1.48406,0.003103,0.003103,0.003103
211,19179.3,1.24849,0.74739,1.29159,0.78969,0.66367,0.67898,0.27999,1.65109,1.40958,1.48328,0.00307,0.00307,0.00307
212,19269.2,1.2305,0.74775,1.27898,0.78166,0.68272,0.68683,0.28115,1.65024,1.41492,1.48256,0.003037,0.003037,0.003037
213,19359.2,1.23316,0.75393,1.29152,0.7633,0.67497,0.68557,0.28245,1.64932,1.45723,1.48996,0.003004,0.003004,0.003004
214,19449.2,1.24042,0.74367,1.30494,0.75241,0.66977,0.68084,0.28522,1.65867,1.47434,1.49717,0.002971,0.002971,0.002971
215,19539.5,1.25209,0.76742,1.30338,0.75753,0.66846,0.68598,0.2885,1.65115,1.44908,1.49012,0.002938,0.002938,0.002938
216,19629.5,1.23509,0.75453,1.28848,0.76312,0.67428,0.68296,0.28532,1.64302,1.45848,1.48737,0.002905,0.002905,0.002905
217,19719.6,1.23015,0.74306,1.29236,0.74907,0.64651,0.67474,0.27999,1.64599,1.51198,1.48731,0.002872,0.002872,0.002872
218,19809.7,1.23534,0.75709,1.28706,0.85714,0.5907,0.68982,0.28372,1.63821,1.48654,1.48751,0.002839,0.002839,0.002839
219,19899.8,1.22423,0.75677,1.28179,0.81018,0.61395,0.69289,0.28504,1.6438,1.51011,1.48856,0.002806,0.002806,0.002806
220,19989.8,1.23739,0.73847,1.29023,0.78861,0.62466,0.69071,0.28499,1.65491,1.50882,1.4887,0.002773,0.002773,0.002773
221,20080,1.22237,0.73679,1.28239,0.88723,0.5814,0.69191,0.2833,1.66993,1.49942,1.49876,0.00274,0.00274,0.00274
222,20170.1,1.22045,0.73427,1.28115,0.86897,0.59535,0.69841,0.28401,1.66981,1.51135,1.49729,0.002707,0.002707,0.002707
223,20260.1,1.20815,0.72241,1.29308,0.83346,0.61395,0.69451,0.28251,1.65917,1.48792,1.49224,0.002674,0.002674,0.002674
224,20350,1.21792,0.73853,1.29761,0.89316,0.58324,0.68096,0.28328,1.66069,1.47935,1.48883,0.002641,0.002641,0.002641
225,20440.2,1.21025,0.73565,1.26656,0.78559,0.65581,0.7044,0.28251,1.6663,1.49549,1.49141,0.002608,0.002608,0.002608
226,20530.3,1.21052,0.73364,1.27898,0.86177,0.6093,0.69721,0.28399,1.66592,1.4857,1.49066,0.002575,0.002575,0.002575
227,20620.4,1.20822,0.76036,1.27547,0.86537,0.5907,0.68755,0.2813,1.66937,1.4729,1.48769,0.002542,0.002542,0.002542
228,20710.3,1.21877,0.74671,1.26379,0.86691,0.60595,0.70124,0.2845,1.68138,1.46142,1.49742,0.002509,0.002509,0.002509
229,20800.2,1.22167,0.76083,1.27932,0.88639,0.60465,0.70267,0.28427,1.67613,1.50517,1.49319,0.002476,0.002476,0.002476
230,20890.2,1.20239,0.72603,1.26948,0.89078,0.6093,0.70185,0.28063,1.68014,1.51377,1.49786,0.002443,0.002443,0.002443
231,20980.3,1.17621,0.74032,1.24849,0.86923,0.61831,0.70675,0.28191,1.68421,1.51455,1.5081,0.00241,0.00241,0.00241
232,21070.6,1.18152,0.73117,1.25982,0.85069,0.61395,0.70389,0.28671,1.69407,1.55234,1.51816,0.002377,0.002377,0.002377
233,21160.8,1.175,0.71441,1.25788,0.85653,0.61088,0.69881,0.28581,1.69807,1.55585,1.52164,0.002344,0.002344,0.002344
234,21251.1,1.18293,0.72234,1.25904,0.80273,0.64352,0.69847,0.28546,1.69959,1.52438,1.52253,0.002311,0.002311,0.002311
235,21341,1.17275,0.70678,1.25501,0.80285,0.64651,0.69739,0.28139,1.70406,1.48371,1.53654,0.002278,0.002278,0.002278
236,21431,1.17985,0.72494,1.25936,0.79228,0.63721,0.6975,0.28132,1.70952,1.4717,1.5437,0.002245,0.002245,0.002245
237,21521.3,1.14713,0.7102,1.24388,0.86369,0.6093,0.72165,0.2828,1.70823,1.46085,1.54787,0.002212,0.002212,0.002212
238,21611.3,1.18006,0.71658,1.25924,0.83978,0.63385,0.72393,0.28754,1.70317,1.41972,1.54435,0.002179,0.002179,0.002179
239,21701.3,1.17186,0.7128,1.25746,0.84304,0.63256,0.71906,0.29176,1.69951,1.43664,1.53591,0.002146,0.002146,0.002146
240,21791.4,1.16222,0.7079,1.26205,0.87861,0.61395,0.72036,0.29288,1.7085,1.42328,1.54544,0.002113,0.002113,0.002113
241,21881.5,1.18757,0.69639,1.25799,0.8794,0.61395,0.72289,0.29479,1.69966,1.4082,1.54109,0.00208,0.00208,0.00208
242,21971.3,1.15087,0.69939,1.24498,0.85303,0.61395,0.70755,0.2917,1.68718,1.40999,1.52956,0.002047,0.002047,0.002047
243,22061.3,1.14403,0.68179,1.23306,0.86037,0.6093,0.70417,0.29261,1.68195,1.40557,1.5231,0.002014,0.002014,0.002014
244,22151.4,1.15426,0.7005,1.24618,0.84946,0.6093,0.69269,0.28511,1.6851,1.40489,1.52373,0.001981,0.001981,0.001981
245,22241.4,1.1229,0.68008,1.21793,0.84181,0.62791,0.69736,0.2844,1.68927,1.40736,1.52802,0.001948,0.001948,0.001948
246,22331.4,1.13378,0.71012,1.23103,0.83407,0.63125,0.70224,0.28631,1.69405,1.39794,1.53539,0.001915,0.001915,0.001915
247,22421.3,1.13653,0.67612,1.23395,0.83458,0.63721,0.70629,0.28709,1.69612,1.40357,1.54094,0.001882,0.001882,0.001882
248,22511.3,1.12988,0.67764,1.22554,0.82526,0.64186,0.70659,0.28895,1.69324,1.39349,1.54541,0.001849,0.001849,0.001849
249,22601.4,1.11901,0.6734,1.21443,0.81721,0.64651,0.72022,0.28964,1.69098,1.40986,1.54987,0.001816,0.001816,0.001816
250,22691.3,1.12134,0.66846,1.22592,0.79291,0.65116,0.70619,0.29036,1.69286,1.43721,1.55357,0.001783,0.001783,0.001783
251,22781.4,1.10635,0.65545,1.21527,0.85942,0.60465,0.70257,0.28928,1.70228,1.46925,1.5618,0.00175,0.00175,0.00175
252,22871.6,1.10895,0.6652,1.2373,0.86236,0.60465,0.70481,0.28914,1.7082,1.4516,1.56842,0.001717,0.001717,0.001717
253,22961.8,1.08502,0.66608,1.21289,0.87789,0.6019,0.70332,0.28879,1.71884,1.45014,1.57712,0.001684,0.001684,0.001684
254,23051.9,1.10234,0.68207,1.225,0.88509,0.60905,0.7116,0.28915,1.72183,1.44459,1.57759,0.001651,0.001651,0.001651
255,23142.2,1.09638,0.6681,1.22064,0.89066,0.60622,0.71225,0.28891,1.72625,1.4534,1.58548,0.001618,0.001618,0.001618
256,23232.1,1.08479,0.65812,1.21273,0.89183,0.61355,0.71103,0.28773,1.72709,1.48941,1.58444,0.001585,0.001585,0.001585
257,23322.4,1.11134,0.68534,1.21866,0.88601,0.6093,0.71185,0.28843,1.72812,1.49962,1.5856,0.001552,0.001552,0.001552
258,23412.5,1.09242,0.65313,1.19926,0.8851,0.62326,0.71404,0.29022,1.72768,1.52389,1.58427,0.001519,0.001519,0.001519
259,23502.5,1.11693,0.67861,1.2185,0.89326,0.62276,0.71421,0.28559,1.71981,1.53809,1.58203,0.001486,0.001486,0.001486
